Names,Exp.Outstate,Student,Books,Faculty,Top.Room.Band,S.F.Ratio,Personal.Grad
Elon College,-1.2385420944836185,0.5663212287848546,-0.6556212785964756,0.037770553233161974,-0.19238079738018776,0.21866238792570677,1.1208119128181593
Embry Riddle Aeronautical University,-2.874207823928495,1.5716385438311569,2.0370036633953355,1.5549190066324439,-0.7417932122566904,-1.4871336483702047,0.5688897427691638
Emory & Henry College,0.49215379971653184,-1.4849581452733438,0.22068778602974135,-0.6935875191030584,-1.0114402990382307,0.9302614988065732,1.1854479616075884
Emory University,6.267502241013485,-1.3903647526352627,0.687532118928768,0.8486129101684262,-0.10716751946243834,-0.9285700032197391,-1.0484390742299068
Emporia State University,-1.302072451309964,1.1554986497175197,-0.32425585564717063,-1.3028509125075824,-1.7394015475436106,-0.06988898119911902,-0.4319323146607345
Erskine College,0.45508465131364445,-1.726397268178571,-0.6937651771432405,-0.7381839286593493,-1.5567907688983413,-0.18488160087285402,0.21516507259405743
Eureka College,-0.5204178902438359,-1.7100592091399855,-1.0147408639509576,-0.44498133625449454,-0.3638268702627372,-1.1118211202946167,-1.0759090396266953
Evergreen State College,-1.2074001280062037,0.20224398508441346,-0.07732603647408998,-0.37123155563134624,0.2297184646558309,1.0173571429708417,0.23568312983473685
Fairfield University,2.333020571956002,-0.5672653821791969,0.0897409575693651,0.4382333636272142,0.9107997531968612,1.4824408360460604,1.055395935641429
Fayetteville State University,-3.3112420179085897,0.6375835599679744,-0.9834997463864416,-0.9665571992204907,1.0093433907357068,-0.8954025600059896,-1.7135106870753496
Ferrum College,-2.920961556265,-0.08607133682904944,0.9988848760402647,0.45686735286918706,0.5168381129015025,-1.1078870946897403,-1.1496077773579525
Flagler College,-2.899359542639892,0.3722920357000895,0.05561286135859586,0.24034734191331322,-1.3588850418428777,0.04781330925235474,0.9116607494879532
Florida Institute of Technology,0.8820756641095407,-0.42538076201165786,1.3087649646200605,-1.104736277167541,-0.19889131182351427,0.5205143774923184,-0.9564748577374143
Florida International University,0.894174777260359,3.6307675544919706,2.4000185727628653,-2.657351482812021,-1.0433757333301474,-0.8436895895758746,0.9035738765929985
Florida Southern College,-1.5633335855544168,-0.28309742025435586,-1.1226355411048374,0.18686783578012378,0.8805690162553902,0.4568619365673453,-0.11706477296688836
Florida State University,2.3710033762182934,5.4413876158508465,-1.382019165728937,0.4222293082608711,-1.007237698006298,1.0944587677534574,-0.9049102282091234
Fontbonne College,-2.934431541686112,-0.4930448768518008,-1.020766523911597,0.6414155156078781,-0.6254246534008289,0.010790400538828633,1.0154322775953355
Fordham University,1.889686809429263,0.25088890224833443,0.6690076236299315,-0.22490257142404665,1.9244092319849928,0.6779192676733581,1.1440538919358392
Fort Lewis College,-1.4945160971565354,2.1797817899676732,-0.007962538688612224,-2.125227824413994,0.14266928500778145,0.16016948623389266,0.5226763543404561
Francis Marion University,-2.56199145224951,1.5256646120296153,-0.16643289658481333,-1.3774192839175456,-0.29299619082164957,-0.5537651100277924,0.5005814027210023
Franciscan University of Steubenville,-1.4810783167449182,-0.8645933162913391,0.0067931843349628256,0.8086317744811081,0.013209030346975547,0.8768712858253195,0.24613088419607515
Franklin College,-0.279677535398047,-1.4867021197236485,0.2014179719452042,0.16312256398882777,-1.0010849335968,-0.5291959137785252,-0.18900810891378486
Franklin Pierce College,-2.333769024634851,0.5488254344538979,-0.44135099508885656,2.0471053025221084,1.6978272946771513,0.1677949283092007,-0.08186843583750203
Freed-Hardeman University,-1.9079697477645772,0.00023142398569843623,0.19340233584313332,-0.6471936976589034,-0.848116299334718,0.5052525750497675,-0.0555618318674931
Fresno Pacific College,-0.6901645698867499,-1.079436349456708,1.3666648633433516,0.13970360090664719,-2.0658193743171007,-0.6331444657875805,-0.7682234668975895
Furman University,2.3338777624676124,-1.0006464564392126,-0.15877964819213317,-1.0002806431860167,-1.0832377407585196,0.4339919180763884,-0.09757477523626704
Gannon University,-1.437827708455079,-0.3246229328498465,0.19719745048721543,1.7386311077898782,-0.4986725908576331,-0.5970035206254912,0.10444917933123467
Gardner Webb University,-2.6874514660945463,-0.20431875995134172,-0.28674394368250267,0.30635713235421375,0.6793308299590605,-0.0008340514407942581,-1.7058539631584766
Geneva College,-1.5488725230532767,-0.7690050401530512,-0.808165029074539,0.29046191957403694,0.2534127938792425,0.9598441544265205,0.9241608641971312
George Fox College,-1.7498024867983244,-1.1867736344332265,-0.3642114303472178,1.081191369151952,-0.30724516056944834,-0.8267246364665848,-0.3952841758932308
George Mason University,0.06200135794359808,3.0769313424476117,-0.34908870083506277,-1.0159445376986045,2.3435142470888537,0.7526872783588076,-0.48362477555452466
George Washington University,3.5257690269998627,0.29569831556810927,0.9451410890646464,0.7733522691838838,1.635919376350835,0.1447562164053595,-0.7446360371464636
Georgetown College,-0.8657526712276445,-1.082304516451185,-0.5199845099064314,-0.2826235774683453,-0.3464673324721615,0.3279438340988994,-1.0531084982116046
Georgetown University,5.568401183284644,-0.7322475716785694,1.3100452658405095,1.081404734041299,0.10315179643625151,-0.27466402521681743,0.4156792515639435
Georgia Institute of Technology,3.5240384977834815,1.840301136295316,-0.1775795726498626,-0.5075124656610628,-2.678850983790007,1.6767300703873769,-0.9012850102643871
Georgia State University,-1.7418451265354216,4.70609054258659,2.557424780747161,-2.943102656801927,1.3245075238937238,-1.139310269007856,1.0985618088085785
Georgian Court College,-1.6800782492555602,-1.3672775259703798,-0.4162776588074171,1.0603337198307876,-0.1967516001212698,-0.1652230614188146,0.12329587474565477
Gettysburg College,2.9233525593023777,-1.7690265519530024,-0.969067277889417,-0.28798182345353235,0.13856718844641328,0.1959248495373973,-0.3895786224807057
Goldey Beacom College,-5.6629053958751685,1.1145260871523683,0.29361313850651927,1.5627423756375134,-1.0145044398905074,0.28780184601639386,0.1810435228373512
Gonzaga University,0.714106579858462,-0.47569100100718725,0.7606164894886744,-0.9497354652992667,-0.6238952191008366,0.005245819691645907,1.2560875269584615
Gordon College,-0.34592037665088776,-1.342696005713673,-0.7951134279649942,-0.4692615509598179,-0.0770341764574704,-0.37327074574185004,0.2788328379652515
Goshen College,-1.042107107413043,-1.9069575275780086,0.4158323388978924,1.3708429383595881,-1.2319527129144834,-0.6230629995031107,0.2447274994835056
Goucher College,2.071820437664192,-2.4334842941237693,0.40676768497399274,0.04041905994259812,0.8347584295617004,-0.5229542760785657,0.26670522075814573
Grace College and Seminary,-2.0669365720342276,-1.2023399195091098,-1.1192990787246782,0.7662005238749438,-0.3538921707198725,-0.944172383009795,0.04024000555917986
Graceland College,-3.090619928973557,0.279375409026335,-0.6249990478677319,0.004637507398799912,-0.24478012496108756,0.7891227784387902,-0.21050005216638323
Grand Valley State University,-1.288448833725718,2.60706216380788,-0.9604220136491952,0.5416733258609769,-0.15607987286160227,0.4701555127168962,-0.42208469931054843
Green Mountain College,-1.6890491825886147,-1.0295248139805966,-1.3949675692521717,-0.42201280925194196,0.5493601447188102,-0.07439160343112533,0.3243516157472516
Greensboro College,-2.0444638350578663,-0.7026005028498311,0.302860821438968,-0.5295317279965148,0.39226093522990874,-0.356250387199168,-0.5395364742140466
Greenville College,-1.8322053773993046,-1.195042496109437,-0.5956044193605868,0.8159479133604408,0.34831930881491135,-0.34288757576672846,-0.3765056396982491
Grinnell College,3.4709888089863314,-2.8553109148844973,-1.1880683550475433,-0.27336058991531115,-0.8132127109801107,-0.7841611704254583,-0.5193836982735117
Grove City College,-0.20420951130649515,-0.5543916999773821,-1.7998537361210474,0.6087792860096757,-2.6901240729241773,1.3807567687425684,-0.2626720936583585
Guilford College,-0.13243228039080238,-1.1457017983165068,-0.6808600884660664,-0.3969819850990691,1.0995069886169828,0.2577204799810477,0.4598572770253673
Gustavus Adolphus College,1.5147850413319284,-1.927210836263344,-1.7038432284326042,-0.3070052751641766,-1.0405108569637904,-0.30884393478651884,0.3622435393119692
Gwynedd Mercy College,-1.1051117276688642,-2.3573981883089057,0.05148441349394533,3.149075817461651,0.029180172170568702,-0.4579015663523219,0.36580622674920305
Hamilton College,3.7219375101825123,-2.916214266844506,-1.5292886175661253,-0.15609611406756424,0.039784826615805804,-1.089478367311928,0.7499151108460959
Hamline University,1.060998533649494,-1.6036727288888055,-1.1025442843359128,-1.1010532064656002,-0.05836256957536748,0.12228314991092282,-0.6726140938202284
Hampden - Sydney College,1.0679208002736569,-1.990531694312351,-0.3913208976490921,-0.9515039383450784,0.8184044540273967,0.9783774430061528,0.06754431647892295
Hampton University,-0.7293947864593857,1.6988333185621887,0.46734226080445845,1.1403884158079445,-1.1453718470891654,-0.21630501190920184,0.24763205509641473
Hanover College,-0.04298928582567543,-1.020034704326465,-0.26274567861985954,-0.9941859384050801,-0.7781160104038239,-0.40946881667688656,-0.5655498049457974
Hardin-Simmons University,-2.3039305828067653,0.44779958980074325,1.4815771494865762,-1.3910250986011894,-0.432692233983609,-0.050476208349295566,-0.5761307057697634
Harding University,-0.2687850672807473,-0.24806445097548105,-0.510957797954282,-0.24835237168800153,-1.8686938847762393,1.4363668971943262,-0.14950251244285492
Hartwick College,0.8347216871175742,-1.693824318821563,-0.5609419706604384,0.32297964684619435,0.9784038200837168,0.09232185779253377,0.03808188845223579
Harvard University,7.694199040753763,-1.2419204118957645,0.7927961748521924,0.7925842533331747,-0.9704582124656662,-1.8365863818308032,0.4161856905541527
Harvey Mudd College,5.63947882777628,-3.590890517985232,0.819886485175386,-0.5705855861111734,-0.825435682988728,0.4402895745762638,-0.077655322731734
Hastings College,-2.061220138974533,-0.48740020335307904,0.5485915444621553,0.13022274373454867,-0.887090626371058,-0.8656502108725981,-0.04248955435651007
Hendrix College,0.7845129361035285,-0.9967329813995963,-0.5240786410809524,-1.8267221357554808,-1.6570038606886077,0.006805661854398798,-0.8008179870670009
Hillsdale College,0.7715210010967483,-1.8102419227280637,-0.9479206461352953,-0.10818882889622035,-0.08893918529608953,-0.3447752296982455,-0.08314827529077055
Hiram College,1.2705037861428774,-2.0214364620627805,-0.6929497425012168,-0.4839746072234049,0.0650685126389899,-0.5663976972133362,0.17269001200343584
Hobart and William Smith Colleges,2.4496440916518765,-1.8763021957577066,-0.39830281324949013,-0.3624796384696205,1.6711294150691087,0.8852963320451168,0.22893923690610224
Hofstra University,1.6575379930671559,1.6746122154864966,1.6771316933501814,0.7453486788276538,1.1454945147961844,2.127140699453848,-0.9763948161226265
Hollins College,1.265036426150717,-2.409673299267277,-0.32640441246135427,-0.23910523869506387,0.6561548209089719,-0.11739454960772096,0.2594626781447681
Hood College,1.2642141473754065,-2.04618203093651,-0.6896713749802489,-0.39922626415278684,0.907605723470518,0.3202700614782579,0.13394304510057942
Hope College,0.7696535261812525,-1.285609696179297,-0.6742384625323724,0.01843721971976878,-0.6859856852102452,-0.27721665482278696,0.2119400835778209
Houghton College,0.00416180233767682,-0.7060891276476396,-0.43646995379069947,-1.4514103634556048,-0.7804611674804848,0.1714857587111991,0.11138356570939872
Huntingdon College,-1.876243996742776,-0.6984607573098796,0.3178759930242447,-0.17019798579898057,0.0839843683924638,-0.5482553242105569,-1.2390295563536928
Huntington College,-1.2506819916580185,-1.1457859494403375,-0.6432055279989393,-0.7612066391318616,0.300399652246715,-1.3696195967733071,-0.4104404731951577
Huron University,-5.104045872783564,-0.0007398828524916176,1.8741874448144806,1.6576083858183364,0.04759001864265467,-1.3691542448660514,-1.1379409782281649
Husson College,-3.762384174605808,0.03976400773180235,-0.9732881436955245,1.7906377175650658,-0.12229925506254861,0.15989996312039964,1.5105964956384255
Illinois Benedictine College,-0.013045722675771951,-1.0776509375930279,0.49437089588898203,-0.8078127711019853,0.22126054693093813,0.43794753470870745,0.5414674178029565
Illinois College,-0.899229242301832,-0.7700892426054791,-0.18856091697605,-0.6201850015776101,-0.7742051298597463,0.5588188553112293,-0.6509889819311764
Illinois Institute of Technology,1.298056154937069,-1.279788651437067,-0.262130640012807,-0.5732345232781488,0.06542997267334613,-0.22142036614406094,-1.1259817011988744
Illinois State University,-0.40085864787538034,4.770047903574958,-0.2997154685475865,0.010674594191261683,-0.006935753807538506,-0.04946021116956337,1.1134456429326474
Illinois Wesleyan University,1.943995305683067,-1.6648669825417308,-1.44471072742172,-0.32291027037678877,-1.0663918528462655,-0.02104599863430871,-0.19458708146963805
Immaculata College,-1.2435897499773196,-1.5950448420066936,0.07373381020709675,0.9737540916119563,0.7291358027151962,-0.3225779256996992,0.467505896713831
Incarnate Word College,-0.7922892145664361,-0.45676046509155993,1.8001375380762203,0.4390915764824935,-0.5376300635945163,0.3461303238286636,2.320331394144684
Indiana State University,-1.2033019247617103,3.9108283976485323,0.8055581859596532,0.0772524106678374,0.3495668193150365,-0.568630314348846,0.174719486697273
Indiana University at Bloomington,3.5114946558117097,8.04551565034185,-1.311732267355759,2.2783974828706564,-0.6656592600150169,0.26239511385734726,0.5478340053533498
Indiana Wesleyan University,-3.840247544132705,1.3577639692040624,-0.8212164020676109,-0.10839522758476418,-0.890669456126147,3.2800859693192743,0.0012655508864613816
Iona College,-0.18213118160297065,0.6466802691976771,0.14953634750925252,0.9288180762491041,2.3451251136515485,0.8143663085959968,0.5476738017592573
Iowa State University,1.3685147795474797,4.922203343263753,-0.4714880634713179,0.37367197518847983,-0.9882365923050306,0.3261122027937648,0.3672730743499057
Ithaca College,1.3391352171223168,0.28666674659661984,0.2037056572952233,2.3076691921012253,1.1052157766794146,0.47557367287104446,0.21442185892741436
James Madison University,1.7456445331493289,2.036998676881006,-2.11813562794029,1.4552659315148635,-0.7203772209461873,1.1897099277847865,0.7106843790360422
Jamestown College,-2.965839171991319,0.10022848187947737,-1.5708637701733243,1.0652851883431467,-0.6060676923084741,-0.016881174145784973,-0.7839412436899597
Jersey City State College,-2.6711495507856533,1.1288830802996737,0.2133306198185997,-0.13791251334321103,1.1563252637410162,-1.0635679599627912,-0.8747483458759867
John Brown University,-1.4409253961760087,-0.8300586966811908,-0.6261875787842126,-5.377419540105506e-05,-0.6634518587247835,-0.5272303858224233,0.27041202338954434
John Carroll University,1.239498214854402,-0.8326358193887362,-0.9441472775882048,0.011058804874635687,0.8374583075607442,1.5045361530828558,0.32498426942480146
Johns Hopkins University,8.047182206825617,-2.6179984408979244,2.02732381014025,1.0783503898273532,1.0202080518124648,-3.369951752404009,-1.8155090691166724
Johnson State College,-2.154920969854695,-0.23083787470241623,-0.41135275312894665,-1.0698869444622316,2.1713495341375237,0.37906720135103467,-1.1027387143938148
Judson College,-2.695263181850273,-1.3761401275936345,0.8338815763238353,1.6743475647953603,0.08011361656482761,-1.1080417528335824,0.5191546355671425
Juniata College,1.611655042642562,-2.0418562748629285,-1.3290095269022468,-0.9905415154971853,0.5362408369795282,0.3112671533030271,-0.14498174413637782
Kansas State University,0.11702220241571806,3.8448828382937292,-0.2306335517881219,-0.37427389522161636,-0.8391076458035757,0.03545243653008342,0.16122781999261795
Kansas Wesleyan University,-2.3857259586808546,-0.734299869051374,0.05187107369710805,0.6110898861726334,-0.45153985167694266,-0.5016805013149019,0.08085339961990912
Keene State College,-1.9573129080531446,0.7836386145559561,-0.5290736220894422,0.2649556615766825,1.1658873127250957,0.26548521574923023,0.11612065053094311
Kentucky Wesleyan College,-1.5761230035233025,-1.2778536398635802,0.04283583095672515,0.5638481892704308,-0.4551161940933808,-0.536828683795317,0.10666254677941293
Kenyon College,2.9263320000902113,-2.3224758062977684,-0.1565349842727989,-0.4106078283154418,-0.669371828226693,1.0266416167454255,-0.3402123760489389
Keuka College,-1.0498858383231453,-1.4693501179609858,-0.11598943062980527,-0.2115592978807977,0.5145753514087074,0.5100844007986978,-0.3758678367874654
King's College,-0.508304351664985,-1.1665033166718985,-0.5944839976586824,0.43359421059056064,0.16066252260992256,-0.19353203795786322,2.0680735033835576
King College,-0.9697091411412846,-0.7638650140187563,1.7232071064887198,-0.5227055656094888,-1.8858391888125554,-1.148179974340719,1.0898468033434698
Knox College,1.9331161168161697,-2.0426878058415645,-1.1107080390467614,-0.9809761632820364,-0.4617906399551985,-0.2650629237939038,-0.19428609974858474
La Roche College,-2.079195948799274,-0.6096046528098964,0.5503657575032315,0.2027965219070639,0.8647491868165609,0.352296771519135,-0.390195095826238
La Salle University,0.5987674407079435,0.5448488727698219,0.8830213295305301,-1.237210952873633,0.9643398942234497,-0.5214901917635986,2.5985859610031423
Lafayette College,3.081533617573875,-1.8587938757748852,-0.02037025748212005,0.1425829595355831,1.0147320981588583,0.38102202563978366,0.689213933746528
LaGrange College,-1.3383039616396946,-0.4886684649218786,1.0057662451872817,-0.5817806083452826,0.09517540724037966,0.7961467046841649,0.046383883919357174
Lake Forest College,1.6947385966154793,-1.584328859162852,1.819201761626736,-0.7980812107613355,-0.1455950435758825,1.1659841990300694,-0.5228440965566574
Lakeland College,-2.194629759326771,-0.4447689609606404,-0.3646924160324267,0.38654967540494395,-0.1182821783850937,0.14483192983335513,0.04045501756659964
Lamar University,-3.1137597005598314,2.403772599603228,0.25457125720278084,-0.7329142670560223,0.7319308219688663,-0.6206644111904417,-0.8979666388749702
Lambuth University,-2.9420271129394537,0.07546137893076207,0.4045425970497175,0.13872304154845805,-0.44436801547863114,0.30238862386538795,0.048162442268840956
Lander University,-2.753128755593844,0.7062515003766735,-0.007091207284540271,-0.7705274079323751,-0.19682671369046995,0.05429916576976713,-0.10714221702488796
Lawrence University,2.3421854028382056,-2.636521768932885,-0.4105493413166684,-0.31390119184144444,-1.1492041001133755,-0.4951546192533308,0.07734110721488567
Le Moyne College,1.0727542313977614,-1.2400294948075086,-1.4165807287774372,-0.6974445622137521,0.2413645641667913,0.381373575408234,0.8322868615640302
Lebanon Valley College,0.653393347754809,-1.5359399797518414,-0.9320497529450484,-0.3078521029114969,0.4423078563004759,-0.15809336932426113,0.8680018352930732
Lehigh University,4.152171099447073,-0.8490761042394308,0.18428954935579134,0.2232721512999546,0.05703235757571971,1.172704975929724,0.5907124187859034
Lenoir-Rhyne College,-0.2427194646126466,-0.9734578764247604,-0.8538756151866614,-1.1940938982430336,0.5515530617136692,-0.29594811636310847,-0.2776495826301518
Lesley College,-1.6377967607857755,-0.3238309889388042,-1.0101437333173564,-0.9007359186484118,1.426276815071159,2.275401947180504,0.4933831756639139
LeTourneau University,-1.7213933882861325,-0.41591505408105,-0.006822848622994741,-0.12376678886415494,-0.7224020971476439,0.9857679331107501,0.18441556975896756
Lewis and Clark College,1.8044942776080768,-1.1224473378670028,-0.6096484098739264,-1.0230645799645397,0.8137208287218192,-0.07791601691559587,-0.37657283917771706
Lewis University,-2.8249085778560485,-0.31762902564946405,0.4244913129737163,2.0329271436625445,0.6443015936313737,-0.538615609273136,0.07025170628780626
Lincoln Memorial University,-1.7772689284493521,-0.4042637395780476,-0.08797651039960898,-0.5643307099374916,-1.2634011237264795,0.13306965892371467,-0.29997837512751624
Lincoln University,-2.1667636711811213,0.014141797380247902,-0.2858746938166619,-0.5315967758852883,0.11119047929558856,-1.2884162670613297,-0.9609613111553239
Lindenwood College,-1.8158572007971971,1.083624993079137,2.866536756225714,-0.7928833223619547,-0.548115597608646,2.6587579903534153,4.3505373622635535
Linfield College,1.3447556490386237,-1.063436595556168,-1.1921646258569503,-1.089129370745147,-0.6088487150766059,0.8575104385254838,0.38971732659812197
Livingstone College,-0.9624450506068237,-0.9919982585384234,0.7180771940893167,0.3186886319611588,-0.6701113081683573,1.216006959187766,-0.33161443139933183
Lock Haven University of Pennsylvania,-2.43290953355389,0.10631767995679675,-1.9880195681414312,1.6224949481937692,-0.03974710217932254,-0.8206416749095903,-0.5040467958608643
Longwood College,-1.3307042792882378,0.6929741097265169,0.024994914261923944,-0.6786644755379294,-0.33881465724836335,0.4079816584482038,1.1442753319361354
Loras College,-1.4083890386629456,-0.7551373646792728,-0.3010573267822516,0.9511770138558261,-0.07648436149875325,-0.13456359485892538,0.3485163914097191
Louisiana College,-1.4316925965468397,-0.2421438828216251,0.35300532082688924,-0.3538712207343813,-1.2377568876014573,-0.8365445827656345,-0.6552314595045888
Louisiana State University at Baton Rouge,0.18836864546402546,4.907458698422736,0.47694473851349384,-0.9471145681794412,-0.45226621873735856,-0.7932774482988123,-0.6202353483316205
Louisiana Tech University,-2.2302984269703487,2.4470772429821652,-0.07367962650185182,-0.8279015168071939,-1.0633991463775814,0.4111946005992021,-0.5120308054703893
Loyola College,1.3983029213362648,-0.5779960920413358,-0.36155569688801326,0.32996492561442126,1.2872637524590473,1.1939694431530832,0.5601067149927673
Loyola Marymount University,1.6836156892158034,-0.3369849198216971,0.04699060552117604,0.07675947207848048,0.7587928992087025,0.552884087100087,0.4230357739307281
Loyola University,0.6855813488944381,-0.521820184536002,0.33859032844739784,-0.303927310607936,0.9381288684266568,0.4892259872912676,-1.1056226222994412
Loyola University Chicago,1.6468142943713846,0.6924474390931425,1.9915054199269253,-0.8946389097315218,1.5517924526474998,-0.7927767075547792,0.023678008004621283
Luther College,0.8647182655177063,-1.4336650382263363,-0.9045933012344799,0.0317085926431622,-0.9795616030556723,0.7861619363660837,-0.5144885347088488
Lycoming College,-0.4467214939827934,-1.3172582370894235,-0.7085667214046875,0.06194610755916212,0.6871546632161375,0.2911525579266759,0.4086059489982143
Lynchburg College,-1.3964563883548362,-1.1569878277816188,-0.3810785408772962,1.3720652451951354,1.7819485121064966,-0.1984671940474541,0.4952700146851798
Lyndon State College,-2.9131663989579444,-0.8502337918088767,-0.10032798753731428,1.119862240240313,1.1916370178570812,-0.09807363018874207,-0.7957492328649727
Macalester College,2.6918960987966685,-1.9388052618086173,-0.6251629389497289,-0.33626847756963535,-0.5966556560343881,-0.018112473328444123,-0.4610955422810767
MacMurray College,-2.159214999635852,-1.5057251189465746,0.2764048078799979,1.4973751384901604,-0.03703392808996546,-0.7030772990462351,-0.352304549892057
Malone College,-2.977995428924629,-0.3816337651255365,-0.3874771630324675,1.444681391048639,-0.703821561920303,-0.22355468264432407,-0.03634538964720341
Manchester College,-0.9596375544297517,-0.991407831482779,0.23966515956530432,0.1198317042143625,-0.5749610473131924,-0.36916144380997734,-0.08562745778942167
Manhattan College,1.3979691831789585,-0.7948131592753404,0.12341147778515173,-0.6231427842518175,1.381791394290032,0.37941050321590586,1.4327394367433897
Manhattanville College,1.376631619897709,-1.9963035748934201,-0.719865624776813,-0.7623866875416974,2.295755464431549,0.46398371948999123,-0.24087282333040855
Mankato State University,-2.4962483283590244,2.479086216897333,-0.8110243554500574,0.4784904022537159,-0.4131385067604649,-0.2540769991817087,0.5207961152364785
Marian College of Fond du Lac,-2.979192599812342,-1.0726288237911057,0.412879921262506,2.303413658062728,-0.6321572983519951,-1.3003570427704743,-0.42748762206126173
Marietta College,1.0168258119056568,-1.6266774394886743,-1.1659481010502106,-0.4427565946466422,0.026225880289170247,0.43519556295251816,0.6156722559228324
Marist College,-0.09007772788722651,0.1623741813552129,-0.48690008973875576,0.6018401126091119,1.455334199168921,0.8536223646750475,1.0146081091865473
Marquette University,2.0477251782166093,1.152581416796266,0.17755494705374134,-0.2425303636109288,-0.3005665054583666,0.15440921770328897,0.727104578616294
Marshall University,-0.5617377043658365,2.7785498898716083,0.46936484034819553,-0.5805286964276554,0.12142346232714696,0.6860997231753116,-0.5410406661401992
Mary Baldwin College,1.2315984665868396,-2.7560241014581077,0.7704439446708563,1.119966531760337,1.079885535091149,-0.02460015097613102,1.4878006472699734
Mary Washington College,0.546547248210365,0.403531989757778,0.2017350997189508,-0.2790803766291282,-1.346355011094766,1.0543157227928643,1.5011912332923705
Marymount College Tarrytown,0.058941825502621066,-1.86871628637062,0.4004227824646356,0.11553499683428708,2.0701856451257745,0.40838095650715883,0.7565425810340426
Marymount Manhattan College,-0.6357921596499051,-1.4710575819476188,-0.13575017370723083,0.6993117723904366,2.2398114755609106,-0.6227946083988071,0.5920892619005521
Marymount University,-0.9545366396663321,-1.0331880146657533,0.01295887895316343,-0.14060949108582627,2.005731873184202,-0.1296109592341149,-0.5407398892966339
Maryville College,0.0054881936887441,-1.2678198109860346,0.10003658508745016,-1.1333769273298715,-0.10237781429717807,-0.6208245372053962,0.18198073366540904
Maryville University,-1.9601406574236622,-0.5831782862537944,0.12332019194757812,0.6948132082688566,0.143673971721019,-0.7833420341717106,0.0848286282028306
Marywood College,-0.6630160341337314,-1.3078541439264122,-0.031382730241916096,0.49847053499631777,0.4250638311123883,0.3161125278938312,-0.3385586736405216
Massachusetts Institute of Technology,6.741215495253711,-1.9621211960343607,1.7016083599040248,0.013969209581575916,-0.979253853390039,-0.5320662608673433,-0.44084047911255647
Mayville State University,-3.630720448816524,0.28759300657821674,0.619185220959539,-0.6300020205018658,-0.16055302728185633,-0.08442780297225602,0.0022561428130029697
McKendree College,-2.002193282978365,-0.3829811395650065,-0.7176406373872204,-0.5112963336453401,0.1746028209950531,0.4749398570879745,-0.5460356668832933
McMurry University,-2.57903690519718,-0.31705023016565226,0.34241079920672585,-0.24131766691300172,-0.3959203780828752,-1.4983609133616764,-1.169293046549093
McPherson College,-2.306987975476564,-1.0868521939045837,1.7987416022907758,0.5135178172826123,-0.8972483594504743,-1.59953050811652,1.0964235063866896
Mercer University,1.4360646877886523,-0.5912724324322235,-0.5368443590784137,-1.0496463867539867,0.02881285945024318,-0.6857718765270804,0.5461236009325037
Mercyhurst College,-1.8559463384381127,-0.8433022699856119,-0.9643465690009367,1.3913556000809346,-0.17547391315072852,0.0036968465686179597,0.765504429095473
Meredith College,-0.5922380702727662,-0.6837901825084626,-0.8377903499524625,-0.774556053638015,-1.0630994326584227,-0.1565926927851433,0.8393035903543257
Merrimack College,-0.29567441805459094,-0.7705351135714882,-0.9733429766537186,0.5635448197550166,1.7990195490520364,0.2716235611463617,1.1535627603475735
Mesa State College,-4.249334792869547,1.8737014540252297,-0.2429523014352398,0.6518457199201155,-0.39409901083437254,1.097878934224085,1.7624287120659357
Messiah College,0.25476092567226194,-1.1130090707156937,-0.7081395238261803,0.6044014304398013,-0.32837090050012036,0.32242227260218087,0.9990869904914901
Miami University at Oxford,1.6478580596009431,3.6800670724138325,-1.550634007107806,1.1748002374292226,-0.15217407991735257,0.42101414745329374,0.608201091654129
Michigan State University,4.363229511396795,8.422860207547616,-2.173575062763077,2.6197922712195023,1.0938552551804095,-0.441853030638845,-1.2781255216357168
Michigan Technological University,0.6442592044549009,0.5702124616842933,0.7565903089786559,-0.4802846276537927,-1.4555814589498277,1.9595273554984995,-0.5954590822020964
MidAmerica Nazarene College,-3.9077099968698303,0.7768825543922735,5.377026466078037,1.1067167194261232,-2.4628370371833057,-0.04513912645780088,2.655820087219392
Millersville University of Penn.,-0.3403331051310037,1.1395573975423725,-0.9338775471040204,0.2877162652865038,-0.2898795730417492,-0.04199617589632936,0.2104357769171995
Milligan College,-1.5408912023095718,-0.9591527497613604,0.010730611148322486,0.18865503676618342,-0.6590000423971668,-0.14121140183337336,-0.7183031886588046
Millikin University,-0.16607529387618053,-1.3046302928499567,-0.5304911457664871,0.6250702863255936,-0.22271585547742262,-0.30488500730938634,0.019736079472908435
Millsaps College,0.518438031919587,-1.3095132331773893,0.08817741918942916,-1.0044810808568263,-0.21599427707232643,-0.13415173117046908,-0.10882004358228112
Milwaukee School of Engineering,-1.6561104600642802,-0.21701222633593428,2.49756753913022,1.7180364742910288,-2.4477581633811933,1.1657892023528114,0.36162415352331445
Mississippi College,-1.297912491306011,-0.20993569443077395,-0.6003063257503545,-1.0117190355812336,-1.0762027632318547,0.833206726646749,-1.052406235492967
Mississippi State University,-0.46989953009307694,2.0117317692797583,-0.6601424021793072,-0.24239340985067498,-0.37083019133362183,-0.41589707155103645,-0.23984209234852696
Mississippi University for Women,-3.313537539625024,0.3580241601461354,0.35034835574200707,0.49838911067327474,-1.4653186359393886,-0.06373368892972012,-0.3198835934828258
